event_id,vehicle_id,driver_id,trip_id,event_timestamp,latitude,longitude,speed_kmph,heading,gps_accuracy,ignition_status,battery_level
EVT_0000220187,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:19:42.304,26.8086631,75.7185464,49.93,176.6,11.8,ON,92
EVT_0000045176,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:19:43.612,12.9229562,77.6970042,49.73,337.9,23.4,ON,92
EVT_0000045176,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:19:43.612,12.9229562,77.6970042,49.73,337.9,23.4,ON,92
EVT_0000116702,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:19:46.821,17.2551734,78.2633277,0.0,60.4,22.1,ON,103
EVT_0000095259,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:19:49.496,18.6091644,73.7927907,60.03,32.6,16.3,ON,97
EVT_0000043884,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:19:49.930,28.7484986,76.9834579,47.0,156.1,9.2,ON,97
EVT_0000078089,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:19:50.710,26.9123956,75.6841702,53.93,311.2,21.0,ON,98
EVT_0000139416,VH_0182,DRV_0182,,2025-01-20 06:19:52.505,26.4795031,75.9739222,0.0,250.4,26.5,OFF,58
EVT_0000220188,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:19:52.610,26.8072109,75.7183824,58.32,185.8,3.5,ON,97
EVT_0000045177,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:19:54.408,12.923671,77.696881,28.96,350.5,21.5,ON,94
EVT_0000095260,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:19:57.795,18.6110709,73.7943329,95.99,37.5,17.2,ON,97
EVT_0000043885,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:20:01.912,28.7475889,76.9841534,43.76,146.2,12.9,ON,86
EVT_0000078090,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:20:02.500,26.9127173,75.6835615,25.21,300.6,17.4,ON,93
EVT_0000220189,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:20:02.722,26.8056768,75.718229,61.55,185.1,16.0,ON,93
EVT_0000045178,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:20:04.600,12.9248211,77.6969714,46.09,4.4,16.8,ON,94
EVT_0000095261,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:20:08.039,18.6118408,73.7952672,46.89,49.0,14.8,ON,102
EVT_0000078091,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:20:10.093,26.9135658,75.682556,49.33,313.4,16.5,ON,90
EVT_0000043886,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:20:11.103,28.7465149,76.9847835,48.26,152.8,19.8,ON,95
EVT_0000045179,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:20:12.577,12.9257829,77.6969147,38.5,356.7,6.8,ON,94
EVT_0000220190,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:20:12.649,26.8046479,75.7178145,43.69,199.8,19.6,ON,102
EVT_0000095262,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:20:19.025,18.6127637,73.7962044,51.19,43.9,16.2,ON,102
EVT_0000045180,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:20:21.257,12.9270079,77.6970191,49.12,4.7,11.0,ON,94
EVT_0000078092,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:20:22.191,26.9145211,75.6815089,53.38,315.7,3.3,ON,91
EVT_0000220191,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:20:23.207,26.8034824,75.7171811,51.77,205.9,6.1,ON,92
EVT_0000043887,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:20:23.577,28.7465149,76.9847835,0.0,152.8,5.0,ON,91
EVT_0000173987,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:20:24.782,26.7478754,75.8723424,43.3,132.2,18.0,ON,94
EVT_0000095263,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:20:29.311,18.613663,73.7975754,63.14,55.3,12.6,ON,94
EVT_0000182743,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:20:30.008,26.8349741,75.8685457,96.51,104.8,12.9,ON,101
EVT_0000045181,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:20:32.610,12.9280748,77.6972552,43.62,12.2,8.3,ON,92
EVT_0000078093,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:20:33.333,26.9151672,75.6806388,40.34,309.8,7.1,ON,92
EVT_0000220192,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:20:34.132,26.8023338,75.7168896,47.06,192.8,23.6,ON,98
EVT_0000173988,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:20:36.032,26.7467319,75.8732882,56.81,143.5,12.7,ON,101
EVT_0000182744,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:20:39.249,26.8346109,75.8702676,63.09,103.3,8.7,ON,97
EVT_0000095264,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:20:40.739,18.6146648,73.7986954,58.32,46.7,13.7,ON,95
EVT_0000045182,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:20:40.777,12.9291327,77.6976196,44.59,18.6,4.8,ON,87
EVT_0000220193,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:20:44.288,26.8016098,75.7168989,28.93,179.3,14.7,ON,98
EVT_0000078094,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:20:45.568,26.9156874,75.680009,30.59,312.8,23.1,ON,92
EVT_0000173989,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:20:46.773,26.7458124,75.8743487,52.75,134.2,21.0,ON,91
EVT_0000182745,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:20:47.831,26.834436,75.8717451,53.15,97.6,16.2,ON,103
EVT_0000185873,VH_0241,DRV_0241,,2025-01-20 06:20:49.499,26.7804093,80.6835243,0.0,108.6,21.0,OFF,66
EVT_0000095265,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:20:50.168,18.6162377,73.8001555,83.71,41.3,19.9,ON,96
EVT_0000045183,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:20:52.879,12.9300691,77.6979648,39.76,19.8,9.1,ON,88
EVT_0000078095,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:20:53.852,26.9162151,75.6791506,37.15,304.6,5.8,ON,89
EVT_0000220194,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:20:54.387,26.8001278,75.7165039,60.87,193.4,18.4,ON,101
EVT_0000173990,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:20:54.437,26.7451949,75.8748272,30.01,145.3,8.3,ON,97
EVT_0000116703,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:20:55.828,17.255587,78.264558,49.77,70.6,11.1,ON,95
EVT_0000182746,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:20:58.922,26.834238,75.87287,40.88,101.2,22.2,ON,102
EVT_0000095266,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:20:59.047,18.6170551,73.8009279,43.85,41.8,16.3,ON,101
EVT_0000220195,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:21:03.283,26.7990991,75.7165319,41.12,178.6,21.8,ON,98
EVT_0000045184,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:21:03.940,12.9311829,77.6982395,45.77,13.5,16.6,ON,89
EVT_0000173991,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:21:04.128,26.743851,75.8759896,67.86,142.3,22.0,ON,99
EVT_0000116704,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:21:04.661,17.2562849,78.2663153,72.63,67.4,15.0,ON,96
EVT_0000078096,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:21:05.421,26.9170284,75.6783475,43.3,318.6,9.4,ON,92
EVT_0000182747,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:21:08.579,26.8338413,75.8746255,64.57,104.2,24.5,ON,99
